latitude,longitude,Area,avg price in area,CATEGORIE,DATE
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-11-03
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-11-21
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-06-11
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-08-09
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-07-29
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-06-13
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-06-03
45.50589,-73.634261,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-04-23
45.480947,-73.56854,Le Sud-Ouest,1263125,Mischief,2023-10-10
45.480947,-73.56854,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-12-28
45.480947,-73.56854,Le Sud-Ouest,1263125,Motor vehicle theft,2023-07-15
45.480947,-73.56854,Le Sud-Ouest,1263125,Motor vehicle theft,2023-12-13
45.578579,-73.551816,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-07-19
45.540349,-73.616622,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2024-01-18
45.522562,-73.732636,Saint-Laurent,1022390,Theft from motor vehicle,2023-10-30
45.522562,-73.732636,Saint-Laurent,1022390,Motor vehicle theft,2023-12-24
45.635594,-73.591376,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-02-17
45.483132,-73.580671,Le Sud-Ouest,1263125,Motor vehicle theft,2023-08-10
45.483132,-73.580671,Le Sud-Ouest,1263125,Mischief,2023-05-01
45.483132,-73.580671,Le Sud-Ouest,1263125,Home invasion,2023-05-08
45.482687,-73.581418,Le Sud-Ouest,1263125,Home invasion,2023-03-26
45.6075,-73.620765,Montreal-Nord,705282,Mischief,2023-03-12
45.6075,-73.620765,Montreal-Nord,705282,Motor vehicle theft,2023-08-14
45.6075,-73.620765,Montreal-Nord,705282,Theft from motor vehicle,2023-12-06
45.529267,-73.578016,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-08-25
45.479474,-73.584209,Le Sud-Ouest,1263125,Home invasion,2023-06-18
45.479474,-73.584209,Le Sud-Ouest,1263125,Home invasion,2023-06-30
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-10-19
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-08-22
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-11-20
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-09-04
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-09-23
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Mischief,2023-06-24
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Home invasion,2023-07-21
45.556469,-73.602771,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-05-10
45.541144,-73.539933,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-04-14
45.555196,-73.53114,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-11-20
45.555196,-73.53114,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-12-26
45.523109,-73.608578,Outremont,2850000,Motor vehicle theft,2023-01-16
45.523109,-73.608578,Outremont,2850000,Mischief,2023-10-11
45.523109,-73.608578,Outremont,2850000,Motor vehicle theft,2023-04-22
45.523109,-73.608578,Outremont,2850000,Motor vehicle theft,2023-05-18
45.523109,-73.608578,Outremont,2850000,Home invasion,2023-09-08
45.578206,-73.548543,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-01-27
45.464947,-73.567896,Verdun,785000,Motor vehicle theft,2023-11-25
45.464947,-73.567896,Verdun,785000,Motor vehicle theft,2023-12-19
45.464947,-73.567896,Verdun,785000,Theft from motor vehicle,2023-12-23
45.464947,-73.567896,Verdun,785000,Theft from motor vehicle,2023-12-04
45.464947,-73.567896,Verdun,785000,Theft from motor vehicle,2023-12-20
45.464947,-73.567896,Verdun,785000,Theft from motor vehicle,2023-12-21
45.464947,-73.567896,Verdun,785000,Theft from motor vehicle,2023-11-14
45.496054,-73.553092,Ville-Marie,650000,Home invasion,2023-07-02
45.658514,-73.492604,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-07-25
45.535693,-73.576913,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-09-28
45.502262,-73.556284,Ville-Marie,650000,Theft from motor vehicle,2023-05-21
45.502262,-73.556284,Ville-Marie,650000,Home invasion,2023-12-06
45.502262,-73.556284,Ville-Marie,650000,Theft from motor vehicle,2023-11-19
45.525555,-73.590613,Le Plateau-Mont-Royal,1585049,Mischief,2023-11-02
45.525555,-73.590613,Le Plateau-Mont-Royal,1585049,Home invasion,2023-10-04
45.554586,-73.568597,Rosemont/La Petite-Patrie,430000,Theft from motor vehicle,2023-07-07
45.509666,-73.55461,Ville-Marie,650000,Theft from motor vehicle,2023-04-25
45.520196,-73.547099,Ville-Marie,650000,Motor vehicle theft,2023-08-18
45.520196,-73.547099,Ville-Marie,650000,Home invasion,2023-08-08
45.520196,-73.547099,Ville-Marie,650000,Home invasion,2023-09-01
45.520196,-73.547099,Ville-Marie,650000,Motor vehicle theft,2023-05-19
45.520196,-73.547099,Ville-Marie,650000,Motor vehicle theft,2023-01-04
45.520196,-73.547099,Ville-Marie,650000,Motor vehicle theft,2023-01-09
45.533411,-73.583829,Le Plateau-Mont-Royal,1585049,Mischief,2023-05-02
45.5196,-73.68527,Saint-Laurent,1022390,Home invasion,2023-07-15
45.609903,-73.547728,Anjou,686128,Motor vehicle theft,2023-01-26
45.609903,-73.547728,Anjou,686128,Motor vehicle theft,2023-03-05
45.546535,-73.571922,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-06-27
45.438243,-73.631141,LaSalle,799000,Motor vehicle theft,2023-08-10
45.463616,-73.885173,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-06-21
45.503196,-73.56041,Ville-Marie,650000,Motor vehicle theft,2023-05-03
45.503196,-73.56041,Ville-Marie,650000,Motor vehicle theft,2023-05-09
45.511112,-73.570043,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-11-23
45.511112,-73.570043,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2024-01-04
45.511112,-73.570043,Le Plateau-Mont-Royal,1585049,Home invasion,2024-01-04
45.511112,-73.570043,Le Plateau-Mont-Royal,1585049,Mischief,2023-12-17
45.511112,-73.570043,Le Plateau-Mont-Royal,1585049,Mischief,2024-01-07
45.511112,-73.570043,Le Plateau-Mont-Royal,1585049,Home invasion,2023-04-18
45.511112,-73.570043,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-04-19
45.618411,-73.612507,Montreal-Nord,705282,Theft from motor vehicle,2023-06-06
45.456909,-73.595419,Le Sud-Ouest,1263125,Home invasion,2023-08-19
45.509462,-73.564161,Ville-Marie,650000,Theft from motor vehicle,2023-01-31
45.509462,-73.564161,Ville-Marie,650000,Mischief,2023-12-25
45.509462,-73.564161,Ville-Marie,650000,Home invasion,2024-01-09
45.509462,-73.564161,Ville-Marie,650000,Mischief,2023-06-12
45.509462,-73.564161,Ville-Marie,650000,Mischief,2023-04-18
45.580308,-73.607135,Saint-Leonard,971454,Motor vehicle theft,2023-03-24
45.544243,-73.620952,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-01-24
45.529783,-73.574195,Le Plateau-Mont-Royal,1585049,Home invasion,2023-01-29
45.529783,-73.574195,Le Plateau-Mont-Royal,1585049,Mischief,2023-08-28
45.529783,-73.574195,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-03-02
45.511371,-73.685043,Saint-Laurent,1022390,Motor vehicle theft,2023-08-28
45.553932,-73.571506,Rosemont/La Petite-Patrie,430000,Home invasion,2023-08-12
45.462703,-73.592428,Le Sud-Ouest,1263125,Motor vehicle theft,2023-08-03
45.441271,-73.692462,Lachine,741715,Motor vehicle theft,2023-11-28
45.535424,-73.603687,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-08-16
45.535424,-73.603687,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-06-02
45.535424,-73.603687,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-06-29
45.535424,-73.603687,Rosemont/La Petite-Patrie,430000,Home invasion,2023-08-25
45.474912,-73.560986,Le Sud-Ouest,1263125,Mischief,2023-10-12
45.547952,-73.555212,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-06-28
45.547952,-73.555212,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-04-28
45.536484,-73.554397,Ville-Marie,650000,Home invasion,2023-09-04
45.536484,-73.554397,Ville-Marie,650000,Theft from motor vehicle,2023-09-04
45.536484,-73.554397,Ville-Marie,650000,Home invasion,2023-05-29
45.536484,-73.554397,Ville-Marie,650000,Home invasion,2023-06-14
45.536484,-73.554397,Ville-Marie,650000,Home invasion,2023-08-20
45.529365,-73.563481,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-06-17
45.529365,-73.563481,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-06-20
45.494411,-73.642921,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-05-05
45.494411,-73.642921,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-09-13
45.494411,-73.642921,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-02-27
45.69035,-73.497824,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-06-12
45.69035,-73.497824,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Home invasion,2024-01-13
45.69035,-73.497824,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Theft from motor vehicle,2023-06-23
45.69035,-73.497824,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Home invasion,2023-01-25
45.595199,-73.556419,Anjou,686128,Home invasion,2023-08-28
45.580022,-73.544835,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-12-09
45.580022,-73.544835,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-12-27
45.580022,-73.544835,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2024-01-01
45.580022,-73.544835,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-09-20
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-06-09
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-06-15
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-07-12
45.502746,-73.555294,Ville-Marie,650000,Motor vehicle theft,2023-01-08
45.502746,-73.555294,Ville-Marie,650000,Mischief,2023-06-04
45.502746,-73.555294,Ville-Marie,650000,Motor vehicle theft,2023-02-20
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-05-21
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-05-26
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-05-30
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-05-30
45.502746,-73.555294,Ville-Marie,650000,Theft from motor vehicle,2023-06-06
45.537669,-73.647771,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-01-03
45.537669,-73.647771,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-08-04
45.537669,-73.647771,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-04-20
45.480617,-73.558552,Le Sud-Ouest,1263125,Home invasion,2023-03-06
45.495211,-73.851444,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-03-28
45.495211,-73.851444,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-05-05
45.495211,-73.851444,Pierrefonds-Roxboro,787858,Mischief,2023-03-02
45.50552,-73.834323,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-12-03
45.548204,-73.624718,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-12-07
45.548204,-73.624718,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-10-20
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-02-09
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-02-17
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-04-01
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-04-18
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-05-14
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-06-27
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-06-29
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-06-29
45.536911,-73.570792,Le Plateau-Mont-Royal,1585049,Home invasion,2023-08-28
45.496445,-73.683436,Saint-Laurent,1022390,Motor vehicle theft,2023-04-01
45.605234,-73.529867,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-10-03
45.5673,-73.606407,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-11-12
45.571053,-73.603048,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-09-14
45.565596,-73.607935,Villeray/Saint-Michel/Parc-Extension,951725,Mischief,2023-11-15
45.565596,-73.607935,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-03-17
45.565596,-73.607935,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-02-08
45.565596,-73.607935,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-05-12
45.587334,-73.588549,Saint-Leonard,971454,Motor vehicle theft,2023-10-14
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-01-20
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-08-09
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-08-25
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-09-26
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-08-19
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-07-07
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-03-14
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-03-24
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-02-09
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Home invasion,2023-02-21
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-02-02
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Home invasion,2023-05-12
45.515415,-73.575912,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-05-02
45.503946,-73.63949,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-06-26
45.470886,-73.638263,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-11-13
45.44647,-73.643637,Lachine,741715,Mischief,2023-11-18
45.478519,-73.579559,Le Sud-Ouest,1263125,Home invasion,2023-08-09
45.441238,-73.687433,Lachine,741715,Theft from motor vehicle,2024-01-01
45.477729,-73.859488,Pierrefonds-Roxboro,787858,Home invasion,2023-09-28
45.46386,-73.622541,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-01-19
45.46386,-73.622541,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-03-05
45.46386,-73.622541,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-09-20
45.46386,-73.622541,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-06-11
45.474737,-73.583309,Le Sud-Ouest,1263125,Home invasion,2023-02-12
45.505274,-73.56478,Ville-Marie,650000,Mischief,2024-01-12
45.505274,-73.56478,Ville-Marie,650000,Theft from motor vehicle,2023-09-15
45.529547,-73.659417,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-04-04
45.496848,-73.621082,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-09-30
45.496848,-73.621082,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-12-05
45.524196,-73.718473,Saint-Laurent,1022390,Motor vehicle theft,2023-01-01
45.524196,-73.718473,Saint-Laurent,1022390,Motor vehicle theft,2023-08-22
45.49797,-73.623635,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-04-09
45.49797,-73.623635,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-07-01
45.49797,-73.623635,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2024-01-05
45.586671,-73.577894,Saint-Leonard,971454,Mischief,2023-03-29
45.525035,-73.559951,Ville-Marie,650000,Home invasion,2023-04-23
45.525035,-73.559951,Ville-Marie,650000,Home invasion,2023-04-23
45.525035,-73.559951,Ville-Marie,650000,Home invasion,2023-03-23
45.525035,-73.559951,Ville-Marie,650000,Mischief,2023-03-15
45.549506,-73.541734,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-01-11
45.549506,-73.541734,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-11-27
45.549506,-73.541734,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-10-19
45.549506,-73.541734,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-05-07
45.549506,-73.541734,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-03-03
45.549506,-73.541734,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-01-18
45.594125,-73.547844,Anjou,686128,Motor vehicle theft,2023-05-25
45.562337,-73.584727,Rosemont/La Petite-Patrie,430000,Home invasion,2023-11-19
45.562337,-73.584727,Rosemont/La Petite-Patrie,430000,Theft from motor vehicle,2023-10-29
45.454699,-73.5856,Le Sud-Ouest,1263125,Motor vehicle theft,2023-03-20
45.454699,-73.5856,Le Sud-Ouest,1263125,Mischief,2023-07-21
45.490443,-73.626698,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-09-27
45.471784,-73.634568,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-02-23
45.471784,-73.634568,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-08-15
45.471784,-73.634568,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-08-31
45.471784,-73.634568,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-12-26
45.471784,-73.634568,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-12-26
45.471784,-73.634568,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-05-18
45.598624,-73.574639,Anjou,686128,Mischief,2023-07-05
45.598624,-73.574639,Anjou,686128,Home invasion,2023-04-25
45.511229,-73.559692,Ville-Marie,650000,Theft from motor vehicle,2023-10-12
45.511229,-73.559692,Ville-Marie,650000,Mischief,2024-01-03
45.511229,-73.559692,Ville-Marie,650000,Mischief,2023-11-13
45.648999,-73.487941,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Theft from motor vehicle,2023-09-18
45.648999,-73.487941,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-05-31
45.648999,-73.487941,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-08-31
45.489831,-73.544188,Ville-Marie,650000,Mischief,2023-09-15
45.492466,-73.566258,Ville-Marie,650000,Home invasion,2023-12-03
45.50556,-73.571405,Ville-Marie,650000,Theft from motor vehicle,2023-03-12
45.50556,-73.571405,Ville-Marie,650000,Theft from motor vehicle,2023-04-10
45.50556,-73.571405,Ville-Marie,650000,Motor vehicle theft,2023-09-29
45.50556,-73.571405,Ville-Marie,650000,Motor vehicle theft,2023-12-02
45.50556,-73.571405,Ville-Marie,650000,Theft from motor vehicle,2023-12-21
45.50556,-73.571405,Ville-Marie,650000,Mischief,2023-10-08
45.509903,-73.567437,Ville-Marie,650000,Home invasion,2023-01-05
45.509903,-73.567437,Ville-Marie,650000,Home invasion,2023-12-08
45.509903,-73.567437,Ville-Marie,650000,Home invasion,2023-12-12
45.509903,-73.567437,Ville-Marie,650000,Mischief,2023-08-15
45.490075,-73.569622,Le Sud-Ouest,1263125,Motor vehicle theft,2023-02-22
45.449585,-73.60208,Le Sud-Ouest,1263125,Mischief,2023-09-17
45.543228,-73.664444,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-08-02
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-09-26
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-09-25
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-05-28
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2023-09-20
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-05-14
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Mischief,2023-07-08
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Mischief,2023-01-04
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Mischief,2023-01-15
45.516426,-73.579881,Le Plateau-Mont-Royal,1585049,Mischief,2023-01-15
45.510604,-73.566769,Ville-Marie,650000,Theft from motor vehicle,2023-11-23
45.510604,-73.566769,Ville-Marie,650000,Mischief,2023-12-17
45.490257,-73.644463,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-02-17
45.490257,-73.644463,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-09-25
45.532735,-73.615904,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-01-25
45.549671,-73.67227,Ahuntsic-Cartierville,1015337,Theft from motor vehicle,2023-12-30
45.52093,-73.589831,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2024-01-14
45.580022,-73.544835,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-11-02
45.580022,-73.544835,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-06-08
45.510103,-73.699526,Saint-Laurent,1022390,Theft from motor vehicle,2023-12-09
45.574697,-73.579845,Rosemont/La Petite-Patrie,430000,Home invasion,2023-08-15
45.574145,-73.548611,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-11-14
45.574145,-73.548611,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-08-18
45.585944,-73.541166,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-06-01
45.689049,-73.498192,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Home invasion,2023-06-04
45.544156,-73.622738,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-08-21
45.544156,-73.622738,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-02-09
45.594807,-73.535953,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-08-16
45.595316,-73.535648,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-10-31
45.595316,-73.535648,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-09-23
45.531963,-73.553594,Ville-Marie,650000,Mischief,2023-03-07
45.531963,-73.553594,Ville-Marie,650000,Mischief,2023-03-16
45.535869,-73.550655,Ville-Marie,650000,Home invasion,2023-10-24
45.535869,-73.550655,Ville-Marie,650000,Home invasion,2023-05-15
45.535869,-73.550655,Ville-Marie,650000,Home invasion,2023-05-20
45.535869,-73.550655,Ville-Marie,650000,Home invasion,2023-05-15
45.535869,-73.550655,Ville-Marie,650000,Home invasion,2023-05-15
45.535869,-73.550655,Ville-Marie,650000,Home invasion,2023-06-09
45.535869,-73.550655,Ville-Marie,650000,Home invasion,2023-04-24
45.535869,-73.550655,Ville-Marie,650000,Theft from motor vehicle,2023-02-16
45.504659,-73.542945,Ville-Marie,650000,Theft from motor vehicle,2023-03-14
45.544873,-73.544973,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-09-29
45.544873,-73.544973,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-10-20
45.544873,-73.544973,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-08-23
45.544873,-73.544973,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-03-10
45.544873,-73.544973,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-03-24
45.544873,-73.544973,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-02-27
45.665656,-73.501719,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-10-06
45.557777,-73.536376,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-09-19
45.52359,-73.560893,Ville-Marie,650000,Home invasion,2023-04-23
45.52359,-73.560893,Ville-Marie,650000,Mischief,2023-03-30
45.641223,-73.509557,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Theft from motor vehicle,2023-04-16
45.541679,-73.54697,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-01-31
45.548009,-73.542953,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-01-31
45.548009,-73.542953,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-08-15
45.548009,-73.542953,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-05-04
45.548009,-73.542953,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-02-15
45.548009,-73.542953,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-02-17
45.605372,-73.553365,Anjou,686128,Theft from motor vehicle,2023-07-13
45.605372,-73.553365,Anjou,686128,Motor vehicle theft,2023-10-20
45.544286,-73.545327,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-10-26
45.544286,-73.545327,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-11-19
45.544286,-73.545327,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-09-26
45.544286,-73.545327,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-06-26
45.526213,-73.594264,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-01-16
45.526213,-73.594264,Le Plateau-Mont-Royal,1585049,Home invasion,2023-11-10
45.595098,-73.560225,Anjou,686128,Mischief,2023-10-08
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-02-21
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-05-24
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-05-13
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-04-05
45.568361,-73.605431,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-04-15
45.610633,-73.620677,Montreal-Nord,705282,Theft from motor vehicle,2023-07-06
